"Route","Year"
"Route_0000070901","Year_2016"
"Route_0000071001","Year_1994"
"Route_0000071001","Year_1995"
"Route_0000071001","Year_1996"
"Route_0000071001","Year_1997"
"Route_0000071001","Year_1998"
"Route_0000071001","Year_1999"
"Route_0000071001","Year_2000"
"Route_0000071001","Year_2001"
"Route_0000071001","Year_2002"
"Route_0000071001","Year_2003"
"Route_0000071001","Year_2004"
"Route_0000071001","Year_2005"
"Route_0000071001","Year_2006"
"Route_0000071001","Year_2007"
"Route_0000071001","Year_2008"
"Route_0000071001","Year_2009"
"Route_0000071001","Year_2010"
"Route_0000071001","Year_2011"
"Route_0000071001","Year_2012"
"Route_0000071001","Year_2013"
"Route_0000071001","Year_2014"
"Route_0000071001","Year_2015"
"Route_0000071001","Year_2016"
"Route_0000100548","Year_1989"
"Route_0000100548","Year_1990"
"Route_0000100548","Year_1991"
"Route_0000100548","Year_1992"
"Route_0000100548","Year_1993"
"Route_0000100548","Year_1994"
"Route_0000100548","Year_1995"
"Route_0000100548","Year_1996"
"Route_0000100548","Year_1997"
"Route_0000100548","Year_1998"
"Route_0000100548","Year_1999"
"Route_0000100548","Year_2000"
"Route_0000100548","Year_2001"
"Route_0000100548","Year_2002"
"Route_0000100548","Year_2003"
"Route_0000100548","Year_2004"
"Route_0000100548","Year_2005"
"Route_0000100548","Year_2006"
"Route_0000100548","Year_2007"
"Route_0000100548","Year_2008"
"Route_0000100548","Year_2009"
"Route_0000100548","Year_2010"
"Route_0000100548","Year_2011"
"Route_0000100548","Year_2012"
"Route_0000100548","Year_2013"
"Route_0000100548","Year_2014"
"Route_0000100548","Year_2015"
"Route_0000100561","Year_2009"
"Route_0000100561","Year_2010"
"Route_0000100561","Year_2011"
"Route_0000100561","Year_2014"
"Route_0000100561","Year_2015"
"Route_0000100563","Year_2007"
"Route_0000100563","Year_2008"
"Route_0000100563","Year_2009"
"Route_0000100563","Year_2011"
"Route_0000100564","Year_2007"
"Route_0000100564","Year_2008"
"Route_0000100565","Year_2005"
"Route_0000100565","Year_2006"
"Route_0000100565","Year_2007"
"Route_0000100565","Year_2008"
"Route_0000100566","Year_2005"
"Route_0000100566","Year_2006"
"Route_0000100566","Year_2007"
"Route_0000100566","Year_2008"
"Route_0000100567","Year_2006"
"Route_0000100567","Year_2007"
"Route_0000100567","Year_2008"
"Route_0000100569","Year_2004"
"Route_0000100569","Year_2005"
"Route_0000100570","Year_2004"
"Route_0000100570","Year_2005"
"Route_0000100574","Year_2004"
"Route_0000100574","Year_2006"
"Route_0000100577","Year_2005"
"Route_0000100577","Year_2006"
"Route_0000100577","Year_2007"
"Route_0000100577","Year_2008"
"Route_0000100577","Year_2009"
"Route_0000100577","Year_2010"
"Route_0000100577","Year_2011"
"Route_0000100577","Year_2012"
"Route_0000100577","Year_2013"
"Route_0000100577","Year_2014"
"Route_0000100578","Year_2005"
"Route_0000100578","Year_2006"
"Route_0000100578","Year_2007"
"Route_0000100578","Year_2008"
"Route_0000100578","Year_2009"
"Route_0000100578","Year_2010"
"Route_0000100578","Year_2011"
"Route_0000100578","Year_2012"
"Route_0000100578","Year_2013"
"Route_0000100578","Year_2014"
"Route_0000100578","Year_2015"
"Route_0000100582","Year_2005"
"Route_0000100582","Year_2006"
"Route_0000100583","Year_2005"
"Route_0000100583","Year_2006"
"Route_0000100586","Year_1992"
"Route_0000100586","Year_1993"
"Route_0000100586","Year_1994"
"Route_0000100586","Year_1995"
"Route_0000100586","Year_1996"
"Route_0000100590","Year_2003"
"Route_0000100590","Year_2004"
"Route_0000100590","Year_2005"
"Route_0000100590","Year_2006"
"Route_0000100590","Year_2007"
"Route_0000100590","Year_2008"
"Route_0000100590","Year_2009"
"Route_0000100590","Year_2011"
"Route_0000100590","Year_2012"
"Route_0000100590","Year_2013"
"Route_0000100590","Year_2014"
"Route_0000100590","Year_2015"
"Route_0000100591","Year_2003"
"Route_0000100591","Year_2004"
"Route_0000100591","Year_2005"
"Route_0000100591","Year_2006"
"Route_0000100591","Year_2007"
"Route_0000100591","Year_2008"
"Route_0000100591","Year_2009"
"Route_0000100591","Year_2011"
"Route_0000100591","Year_2012"
"Route_0000100591","Year_2013"
"Route_0000100591","Year_2014"
"Route_0000100591","Year_2015"
"Route_0000100595","Year_1991"
"Route_0000100595","Year_1992"
"Route_0000100595","Year_1993"
"Route_0000100595","Year_1994"
"Route_0000100595","Year_2002"
"Route_0000100595","Year_2012"
"Route_0000100595","Year_2013"
"Route_0000100595","Year_2014"
"Route_0000100612","Year_2005"
"Route_0000100612","Year_2006"
"Route_0000100612","Year_2007"
"Route_0000100612","Year_2008"
"Route_0000100612","Year_2009"
"Route_0000100612","Year_2010"
"Route_0000100612","Year_2011"
"Route_0000100612","Year_2012"
"Route_0000100612","Year_2013"
"Route_0000100612","Year_2014"
"Route_0000100612","Year_2015"
"Route_0000100614","Year_2005"
"Route_0000100614","Year_2006"
"Route_0000100614","Year_2007"
"Route_0000100618","Year_1996"
"Route_0000100618","Year_1997"
"Route_0000100618","Year_1998"
"Route_0000100618","Year_1999"
"Route_0000100618","Year_2000"
"Route_0000100619","Year_1996"
"Route_0000100619","Year_1997"
"Route_0000100619","Year_1998"
"Route_0000100619","Year_1999"
"Route_0000100619","Year_2000"
"Route_0000100620","Year_1996"
"Route_0000100620","Year_1997"
"Route_0000100620","Year_1998"
"Route_0000100620","Year_1999"
"Route_0000100620","Year_2000"
"Route_0000100621","Year_1996"
"Route_0000100621","Year_1997"
"Route_0000100621","Year_1998"
"Route_0000100621","Year_1999"
"Route_0000100621","Year_2000"
"Route_0000100623","Year_1981"
"Route_0000100623","Year_1982"
"Route_0000100623","Year_1983"
"Route_0000100623","Year_1984"
"Route_0000100623","Year_1985"
"Route_0000100623","Year_1986"
"Route_0000100623","Year_1987"
"Route_0000100623","Year_1988"
"Route_0000100623","Year_1989"
"Route_0000100623","Year_1990"
"Route_0000100623","Year_1991"
"Route_0000100623","Year_1992"
"Route_0000100623","Year_1993"
"Route_0000100623","Year_1994"
"Route_0000100623","Year_1995"
"Route_0000100623","Year_1996"
"Route_0000100623","Year_1997"
"Route_0000100623","Year_1998"
"Route_0000100623","Year_1999"
"Route_0000100624","Year_1979"
"Route_0000100624","Year_1980"
"Route_0000100624","Year_1981"
"Route_0000100624","Year_1982"
"Route_0000100624","Year_1983"
"Route_0000100626","Year_2002"
"Route_0000100626","Year_2003"
"Route_0000100626","Year_2004"
"Route_0000100626","Year_2005"
"Route_0000100626","Year_2006"
"Route_0000100626","Year_2007"
"Route_0000100626","Year_2008"
"Route_0000100626","Year_2009"
"Route_0000100626","Year_2010"
"Route_0000100626","Year_2011"
"Route_0000100626","Year_2012"
"Route_0000100626","Year_2013"
"Route_0000100626","Year_2014"
"Route_0000100626","Year_2015"
"Route_0000100628","Year_1978"
"Route_0000100628","Year_1979"
"Route_0000100628","Year_1980"
"Route_0000100628","Year_1982"
"Route_0000100628","Year_1983"
"Route_0000100628","Year_1984"
"Route_0000100628","Year_1985"
"Route_0000100628","Year_1986"
"Route_0000100639","Year_1978"
"Route_0000100639","Year_1979"
"Route_0000100639","Year_1980"
"Route_0000100641","Year_2005"
"Route_0000100641","Year_2006"
"Route_0000100641","Year_2007"
"Route_0000100641","Year_2008"
"Route_0000100641","Year_2009"
"Route_0000100641","Year_2011"
"Route_0000100642","Year_2005"
"Route_0000100642","Year_2006"
"Route_0000100642","Year_2007"
"Route_0000100642","Year_2008"
"Route_0000100642","Year_2011"
"Route_0000100643","Year_2005"
"Route_0000100643","Year_2006"
"Route_0000100643","Year_2007"
"Route_0000100643","Year_2008"
"Route_0000100643","Year_2009"
"Route_0000100643","Year_2011"
"Route_0000100644","Year_2005"
"Route_0000100644","Year_2006"
"Route_0000100644","Year_2007"
"Route_0000100644","Year_2008"
"Route_0000100645","Year_2005"
"Route_0000100645","Year_2006"
"Route_0000100645","Year_2007"
"Route_0000100645","Year_2008"
"Route_0000100645","Year_2011"
"Route_0000100646","Year_2005"
"Route_0000100646","Year_2006"
"Route_0000100646","Year_2007"
"Route_0000100646","Year_2008"
"Route_0000100646","Year_2009"
"Route_0000100646","Year_2011"
"Route_0000100647","Year_2005"
"Route_0000100647","Year_2006"
"Route_0000100647","Year_2007"
"Route_0000100663","Year_1993"
"Route_0000100663","Year_1994"
"Route_0000100663","Year_1995"
"Route_0000100663","Year_1996"
"Route_0000100664","Year_1993"
"Route_0000100664","Year_1995"
"Route_0000100664","Year_1996"
"Route_0000100665","Year_1993"
"Route_0000100665","Year_1994"
"Route_0000100665","Year_1995"
"Route_0000100665","Year_1996"
"Route_0000100666","Year_1993"
"Route_0000100666","Year_1994"
"Route_0000100666","Year_1995"
"Route_0000100666","Year_1996"
"Route_0000100667","Year_1993"
"Route_0000100667","Year_1994"
"Route_0000100667","Year_1995"
"Route_0000100667","Year_1996"
"Route_0000100669","Year_1998"
"Route_0000100669","Year_1999"
"Route_0000100672","Year_2005"
"Route_0000100672","Year_2006"
"Route_0000100683","Year_1989"
"Route_0000100683","Year_1990"
"Route_0000100683","Year_1991"
"Route_0000100683","Year_1992"
"Route_0000100683","Year_1994"
"Route_0000100683","Year_1995"
"Route_0000100683","Year_1996"
"Route_0000100683","Year_1997"
"Route_0000100683","Year_1998"
"Route_0000100683","Year_1999"
"Route_0000100683","Year_2000"
"Route_0000100683","Year_2001"
"Route_0000100683","Year_2002"
"Route_0000100683","Year_2003"
"Route_0000100683","Year_2004"
"Route_0000100683","Year_2005"
"Route_0000100683","Year_2006"
"Route_0000100683","Year_2007"
"Route_0000100683","Year_2008"
"Route_0000100683","Year_2009"
"Route_0000100683","Year_2010"
"Route_0000100683","Year_2011"
"Route_0000100683","Year_2012"
"Route_0000100683","Year_2013"
"Route_0000100683","Year_2014"
"Route_0000100683","Year_2015"
"Route_0000100700","Year_1983"
"Route_0000100700","Year_1984"
"Route_0000100700","Year_1985"
"Route_0000100700","Year_1986"
"Route_0000100704","Year_1980"
"Route_0000100704","Year_1981"
"Route_0000100711","Year_1983"
"Route_0000100711","Year_1984"
"Route_0000100711","Year_1985"
"Route_0000100711","Year_1986"
"Route_0000100711","Year_1987"
"Route_0000100711","Year_1998"
"Route_0000100712","Year_1983"
"Route_0000100712","Year_1984"
"Route_0000100712","Year_1985"
"Route_0000100712","Year_1986"
"Route_0000100712","Year_1987"
"Route_0000100712","Year_1998"
"Route_0000100713","Year_1998"
"Route_0000100713","Year_1999"
"Route_0000100713","Year_2000"
"Route_0000100713","Year_2004"
"Route_0000100713","Year_2005"
"Route_0000100713","Year_2006"
"Route_0000100713","Year_2007"
"Route_0000100719","Year_1979"
"Route_0000100719","Year_1980"
"Route_0000100719","Year_1981"
"Route_0000100719","Year_1982"
"Route_0000100719","Year_1983"
"Route_0000100719","Year_1984"
"Route_0000100719","Year_1985"
"Route_0000100719","Year_1986"
"Route_0000100720","Year_2005"
"Route_0000100720","Year_2006"
"Route_0000100720","Year_2007"
"Route_0000100720","Year_2008"
"Route_0000100720","Year_2009"
"Route_0000100720","Year_2010"
"Route_0000100720","Year_2011"
"Route_0000100720","Year_2013"
"Route_0000100720","Year_2014"
"Route_0000100720","Year_2015"
"Route_0000100723","Year_2005"
"Route_0000100723","Year_2007"
"Route_0000100723","Year_2008"
"Route_0000100723","Year_2009"
"Route_0000100723","Year_2010"
"Route_0000100723","Year_2011"
"Route_0000100723","Year_2014"
"Route_0000100733","Year_2005"
"Route_0000100733","Year_2006"
"Route_0000100733","Year_2007"
"Route_0000100733","Year_2008"
"Route_0000100733","Year_2009"
"Route_0000100733","Year_2010"
"Route_0000100733","Year_2011"
"Route_0000100733","Year_2012"
"Route_0000100733","Year_2013"
"Route_0000100733","Year_2014"
"Route_0000100733","Year_2015"
"Route_0000100734","Year_1980"
"Route_0000100734","Year_1984"
"Route_0000100734","Year_1985"
"Route_0000100734","Year_1987"
"Route_0000100734","Year_1988"
"Route_0000100734","Year_1989"
"Route_0000100734","Year_1990"
"Route_0000100734","Year_1991"
"Route_0000100734","Year_1992"
"Route_0000100734","Year_1993"
"Route_0000100734","Year_1994"
"Route_0000100734","Year_1995"
"Route_0000100734","Year_1996"
"Route_0000100734","Year_1997"
"Route_0000100734","Year_1998"
"Route_0000100734","Year_1999"
"Route_0000100734","Year_2000"
"Route_0000100734","Year_2001"
"Route_0000100734","Year_2002"
"Route_0000100734","Year_2003"
"Route_0000100734","Year_2004"
"Route_0000100734","Year_2005"
"Route_0000100734","Year_2006"
"Route_0000100734","Year_2007"
"Route_0000100734","Year_2008"
"Route_0000100734","Year_2009"
"Route_0000100734","Year_2010"
"Route_0000100734","Year_2011"
"Route_0000100734","Year_2012"
"Route_0000100734","Year_2013"
"Route_0000100734","Year_2014"
"Route_0000100734","Year_2015"
"Route_0000100745","Year_1999"
"Route_0000100745","Year_2000"
"Route_0000100745","Year_2001"
"Route_0000100745","Year_2002"
"Route_0000100745","Year_2003"
"Route_0000100745","Year_2004"
"Route_0000100745","Year_2005"
"Route_0000100745","Year_2006"
"Route_0000100745","Year_2007"
"Route_0000100745","Year_2008"
"Route_0000100747","Year_2000"
"Route_0000100747","Year_2001"
"Route_0000100747","Year_2002"
"Route_0000100747","Year_2003"
"Route_0000100747","Year_2004"
"Route_0000100747","Year_2005"
"Route_0000100747","Year_2006"
"Route_0000100748","Year_2000"
"Route_0000100748","Year_2001"
"Route_0000100748","Year_2002"
"Route_0000100748","Year_2003"
"Route_0000100748","Year_2004"
"Route_0000100748","Year_2005"
"Route_0000100748","Year_2006"
"Route_0000100748","Year_2007"
"Route_0000100749","Year_2000"
"Route_0000100749","Year_2001"
"Route_0000100749","Year_2002"
"Route_0000100749","Year_2003"
"Route_0000100749","Year_2004"
"Route_0000100749","Year_2005"
"Route_0000100749","Year_2006"
"Route_0000100749","Year_2007"
"Route_0000100750","Year_2000"
"Route_0000100750","Year_2001"
"Route_0000100750","Year_2002"
"Route_0000100750","Year_2004"
"Route_0000100750","Year_2005"
"Route_0000100750","Year_2006"
"Route_0000100750","Year_2007"
"Route_0000100753","Year_2001"
"Route_0000100753","Year_2004"
"Route_0000100753","Year_2005"
"Route_0000100753","Year_2007"
"Route_0000100753","Year_2013"
"Route_0000100766","Year_2005"
"Route_0000100766","Year_2006"
"Route_0000100768","Year_2007"
"Route_0000100768","Year_2008"
"Route_0000100768","Year_2009"
"Route_0000100768","Year_2010"
"Route_0000100771","Year_1979"
"Route_0000100771","Year_1989"
"Route_0000100771","Year_1990"
"Route_0000100771","Year_1992"
"Route_0000100771","Year_1994"
"Route_0000100771","Year_1995"
"Route_0000100771","Year_1996"
"Route_0000100771","Year_1997"
"Route_0000100771","Year_1998"
"Route_0000100771","Year_1999"
"Route_0000100771","Year_2000"
"Route_0000100771","Year_2001"
"Route_0000100771","Year_2002"
"Route_0000100771","Year_2003"
"Route_0000100771","Year_2004"
"Route_0000100771","Year_2005"
"Route_0000100771","Year_2006"
"Route_0000100771","Year_2007"
"Route_0000100771","Year_2008"
"Route_0000100773","Year_1986"
"Route_0000100773","Year_1987"
"Route_0000100773","Year_1988"
"Route_0000100774","Year_1991"
"Route_0000100774","Year_1992"
"Route_0000100775","Year_1991"
"Route_0000100775","Year_1992"
"Route_0000100776","Year_1991"
"Route_0000100776","Year_1992"
"Route_0000100777","Year_1991"
"Route_0000100777","Year_1992"
"Route_0000100807","Year_2005"
"Route_0000100807","Year_2009"
"Route_0000100808","Year_2005"
"Route_0000100808","Year_2009"
"Route_0000100809","Year_2005"
"Route_0000100809","Year_2010"
"Route_0000100810","Year_1996"
"Route_0000100810","Year_1997"
"Route_0000100810","Year_1998"
"Route_0000100811","Year_1996"
"Route_0000100811","Year_1997"
"Route_0000100811","Year_1998"
"Route_0000100812","Year_1996"
"Route_0000100812","Year_1997"
"Route_0000100812","Year_1998"
"Route_0000100813","Year_1996"
"Route_0000100813","Year_1997"
"Route_0000100813","Year_1998"
"Route_0000100814","Year_1996"
"Route_0000100814","Year_1997"
"Route_0000100814","Year_1998"
"Route_0000100835","Year_1983"
"Route_0000100835","Year_1984"
"Route_0000100835","Year_1985"
"Route_0000100835","Year_1986"
"Route_0000100835","Year_1987"
"Route_0000100836","Year_1983"
"Route_0000100836","Year_1984"
"Route_0000100836","Year_1985"
"Route_0000100836","Year_1986"
"Route_0000100836","Year_1987"
"Route_0000100836","Year_1988"
"Route_0000100836","Year_1989"
"Route_0000100837","Year_1982"
"Route_0000100837","Year_1983"
"Route_0000100837","Year_1984"
"Route_0000100837","Year_1985"
"Route_0000100837","Year_1986"
"Route_0000100837","Year_1987"
"Route_0000100837","Year_1988"
"Route_0000100837","Year_1989"
"Route_0000100838","Year_1982"
"Route_0000100838","Year_1983"
"Route_0000100838","Year_1984"
"Route_0000100838","Year_1985"
"Route_0000100838","Year_1986"
"Route_0000100838","Year_1987"
"Route_0000100838","Year_1988"
"Route_0000100838","Year_1989"
"Route_0000100839","Year_1983"
"Route_0000100839","Year_1984"
"Route_0000100839","Year_1985"
"Route_0000100839","Year_1986"
"Route_0000100839","Year_1987"
"Route_0000100839","Year_1988"
"Route_0000100839","Year_1989"
"Route_0000100844","Year_1996"
"Route_0000100844","Year_1997"
"Route_0000100845","Year_1996"
"Route_0000100845","Year_1997"
"Route_0000100846","Year_1997"
"Route_0000100847","Year_1996"
"Route_0000100847","Year_1997"
"Route_0000100848","Year_1996"
"Route_0000100848","Year_1997"
"Route_0000100848","Year_1998"
"Route_0000100848","Year_1999"
"Route_0000100848","Year_2000"
"Route_0000100848","Year_2001"
"Route_0000100848","Year_2002"
"Route_0000100850","Year_1996"
"Route_0000100850","Year_1997"
"Route_0000100850","Year_1998"
"Route_0000100850","Year_1999"
"Route_0000100850","Year_2000"
"Route_0000100850","Year_2001"
"Route_0000100852","Year_2003"
"Route_0000100852","Year_2012"
"Route_0000100852","Year_2013"
"Route_0000100852","Year_2014"
"Route_0000100852","Year_2015"
"Route_0000100853","Year_2003"
"Route_0000100853","Year_2012"
"Route_0000100853","Year_2013"
"Route_0000100853","Year_2015"
"Route_0000100863","Year_1987"
"Route_0000100863","Year_1998"
"Route_0000100864","Year_1987"
"Route_0000100864","Year_1998"
"Route_0000100865","Year_1987"
"Route_0000100865","Year_1998"
"Route_0000100866","Year_1987"
"Route_0000100866","Year_1999"
"Route_0000100867","Year_1987"
"Route_0000100867","Year_1999"
"Route_0000100868","Year_1987"
